0.03125,0.03937,0.04961,0.06250,0.07875,0.09921,0.12500,0.15749,0.19843,0.25000,0.31498,0.39685,0.50000,0.62996,0.79370,1.00000,1.25992,1.58740,2.00000,2.51984,3.17480,4.00000,5.03968,6.34960,8.00000,10.07937,12.69921,16.00000
-46.79773,-38.00733,-27.70697,-22.46181,-23.75160,-25.71439,-23.75191,-20.12787,-19.24873,-18.46055,-18.47646,-19.53179,-17.33471,-17.30995,-14.15374,-15.10045,-14.88850,-9.94874,-7.08594,-4.54835,-0.65295,0.74470,0.06272,-4.85523,-4.21600,-3.09297,-4.29536,-12.49777
-48.66287,-39.07629,-28.69713,-22.90605,-24.08130,-25.99340,-24.21574,-21.56416,-21.78482,-19.98714,-18.41728,-20.03711,-19.83960,-17.55927,-17.46733,-15.77011,-16.16004,-12.73079,-9.20350,-6.97265,-3.78098,-1.74809,-3.27634,-7.34677,-5.45775,-5.54983,-7.14983,-15.40604
-49.39667,-40.09720,-29.21865,-22.14258,-24.34487,-25.94064,-25.02458,-22.80936,-23.21418,-21.84534,-19.79161,-19.14908,-20.14218,-19.52892,-17.11006,-17.61533,-16.91495,-14.41362,-10.20882,-9.39101,-5.87725,-3.47721,-4.79529,-8.21077,-6.37720,-7.42442,-8.82796,-17.03769
-49.32195,-40.05005,-28.77669,-21.28740,-24.43474,-26.43898,-25.56969,-22.54067,-22.36821,-23.61105,-21.59730,-20.48310,-19.18542,-19.58190,-18.50691,-17.66687,-17.67025,-15.60357,-12.20074,-11.54093,-7.88417,-5.13680,-6.55913,-9.65327,-8.39419,-8.69948,-10.95032,-19.22167
-49.44590,-39.13013,-28.60909,-22.81683,-24.89369,-26.33794,-25.47361,-22.20398,-22.36701,-23.97609,-22.32305,-22.44925,-19.93338,-18.72254,-20.22846,-19.72024,-18.37074,-16.38420,-14.53622,-12.05487,-9.45555,-6.87159,-7.77830,-10.79892,-9.74734,-11.09633,-12.74682,-21.02029
-49.22261,-38.26265,-28.14748,-23.64157,-26.54386,-26.65463,-24.89783,-22.88544,-22.85807,-23.44983,-23.00180,-23.60415,-22.01892,-20.51980,-19.98313,-20.46773,-18.96890,-17.18630,-15.18254,-12.84265,-10.76315,-8.17969,-9.63110,-11.39836,-10.63890,-11.33813,-14.04409,-22.08235
-48.92515,-38.24153,-27.59634,-21.99073,-26.16422,-27.72245,-25.11689,-22.73747,-22.67904,-23.76646,-22.13404,-22.46969,-21.94836,-21.14532,-20.27128,-20.84483,-19.67024,-18.07814,-14.84695,-15.74725,-12.64430,-10.46039,-11.55481,-13.29230,-12.57307,-13.34517,-16.05939,-24.36258
-50.32812,-39.88740,-29.63175,-23.49591,-26.85377,-27.28235,-26.52891,-22.82612,-22.89056,-23.14862,-22.69911,-22.50445,-21.77086,-21.26608,-21.61458,-21.54802,-19.96267,-18.82068,-17.21483,-14.89312,-12.35312,-11.39027,-11.75479,-13.91255,-13.74846,-15.76926,-17.55166,-26.50732
-51.72631,-43.14676,-32.70856,-24.97408,-26.01184,-27.11103,-25.02274,-23.64803,-23.80348,-23.35402,-22.57620,-22.90426,-22.15990,-22.09013,-22.21469,-21.90417,-20.98032,-19.06426,-18.43197,-17.03760,-14.22507,-11.35257,-12.91193,-14.60510,-16.04855,-16.94461,-18.60258,-27.13394
-51.92132,-41.49939,-31.97508,-24.79088,-27.25393,-26.45475,-26.56548,-22.80181,-22.79404,-24.29838,-23.39751,-23.72737,-22.66357,-22.33442,-22.34613,-22.93606,-22.16173,-19.92899,-17.23869,-16.18738,-14.91480,-13.52469,-13.76052,-16.48227,-17.53810,-18.53473,-20.49672,-28.67566
-51.34292,-40.56611,-30.93956,-25.15817,-26.55397,-28.84085,-25.07092,-22.26372,-21.95187,-23.56884,-23.24414,-23.51187,-22.58614,-21.70964,-22.44161,-23.19477,-22.43385,-20.80508,-19.69418,-17.71402,-16.75449,-14.68219,-15.44894,-17.61454,-19.49004,-21.09866,-23.61517,-33.07587
-53.61844,-42.23270,-33.38005,-27.59468,-28.32796,-29.56788,-27.37083,-24.26079,-24.32083,-25.06705,-25.00121,-25.69254,-24.67924,-22.75818,-23.19237,-25.01811,-23.57481,-22.18866,-20.81147,-19.04088,-18.71073,-15.43604,-16.93328,-18.34095,-20.98198,-22.92656,-25.88950,-35.54545
