0.03125,0.03937,0.04961,0.06250,0.07875,0.09921,0.12500,0.15749,0.19843,0.25000,0.31498,0.39685,0.50000,0.62996,0.79370,1.00000,1.25992,1.58740,2.00000,2.51984,3.17480,4.00000,5.03968,6.34960,8.00000,10.07937,12.69921,16.00000
-46.77587,-43.08926,-35.86531,-30.73802,-35.82271,-35.70629,-31.55617,-29.78298,-29.00498,-27.91897,-29.12123,-31.75417,-27.87213,-28.75146,-23.90362,-24.75991,-24.69168,-19.11481,-15.94152,-13.21614,-9.26674,-7.91025,-8.60398,-14.02942,-12.98422,-11.59974,-12.76515,-20.97109
-48.87493,-44.21770,-36.86639,-31.58898,-35.95541,-39.97819,-32.01115,-31.06074,-33.61092,-30.68657,-29.65589,-32.06045,-32.79165,-29.48269,-28.81083,-25.65575,-26.41379,-22.42499,-18.24567,-15.83839,-12.55863,-10.53837,-12.15212,-17.15516,-14.34452,-14.11029,-15.63693,-23.90450
-47.50209,-43.25045,-37.20700,-32.40976,-37.79099,-44.01866,-37.28462,-35.20733,-35.71164,-32.92711,-31.62281,-30.37296,-33.29695,-33.28194,-27.83199,-28.44345,-27.68789,-24.66440,-19.46457,-18.48940,-14.83899,-12.38929,-13.88943,-18.00587,-15.26296,-16.01657,-17.35538,-25.56986
-48.80170,-44.49580,-38.90262,-33.85245,-41.40152,-37.00255,-41.24587,-33.43021,-36.37120,-40.74389,-36.43393,-32.55457,-30.28218,-33.33485,-30.13399,-28.70429,-29.21386,-26.55543,-21.69569,-21.03989,-17.07207,-14.29156,-16.00521,-20.38355,-17.55375,-17.40152,-19.58605,-27.84108
-55.03919,-49.66848,-42.40244,-35.51379,-39.38797,-34.49007,-34.66752,-30.80313,-32.90425,-35.63291,-33.76171,-35.48835,-32.09121,-31.31380,-35.39604,-32.31943,-29.85598,-28.68524,-24.83590,-21.94665,-18.90735,-16.15738,-17.27956,-20.90729,-19.00179,-19.81107,-21.39539,-29.77035
-56.59995,-50.06145,-43.12635,-35.89741,-38.15766,-38.27465,-36.31102,-34.18926,-39.98547,-40.04563,-39.46732,-47.59999,-39.92402,-34.13124,-33.43150,-35.87636,-32.52194,-30.13269,-25.66958,-22.78583,-20.71948,-18.12119,-19.96252,-22.18901,-20.24926,-20.21899,-23.02263,-31.11309
-56.30477,-52.14287,-47.13283,-38.62735,-40.66322,-43.23871,-40.91589,-41.77442,-37.66853,-43.58063,-37.64780,-42.31528,-43.08366,-40.16408,-34.99912,-34.31084,-34.18364,-31.47617,-24.88871,-26.48312,-23.06763,-20.71583,-22.50612,-25.05664,-22.38207,-22.43789,-25.03876,-33.40787
-54.34953,-56.02922,-54.48547,-50.78523,-42.99618,-37.72653,-37.37022,-36.00030,-38.37323,-41.76556,-42.53850,-41.42501,-42.45505,-43.28632,-40.01051,-36.75946,-33.04891,-33.38800,-30.19042,-24.93791,-22.39189,-22.53092,-22.81149,-25.30587,-23.69239,-25.20126,-26.58055,-35.61567
-55.14603,-54.46068,-48.68907,-54.96732,-53.33246,-40.29694,-37.14850,-39.08682,-46.30050,-37.90983,-41.95100,-43.28229,-42.81045,-41.72244,-43.34390,-37.61509,-36.66946,-34.22073,-32.72104,-29.26398,-25.52148,-22.77483,-25.11878,-26.48207,-26.51436,-26.45144,-27.91636,-36.88240
-51.41986,-49.71634,-43.61452,-43.87011,-51.61672,-39.30481,-38.58363,-37.73055,-40.91605,-46.82198,-42.28718,-42.69001,-44.25972,-47.64719,-41.77125,-43.11358,-39.92591,-34.56885,-28.53029,-27.57972,-26.51794,-25.74618,-25.60806,-29.62473,-28.55810,-28.33212,-30.34147,-38.67404
-58.10952,-53.13180,-42.51118,-43.50454,-51.31305,-42.91385,-44.43240,-40.78875,-44.62872,-47.15913,-49.65398,-46.06169,-45.79852,-46.72876,-48.44077,-51.16863,-44.70099,-38.89118,-33.08984,-30.06169,-32.72178,-28.19690,-29.02423,-33.07424,-32.28972,-33.65582,-35.13015,-43.98396
-68.98365,-59.85029,-51.30965,-45.54800,-55.36395,-49.37369,-47.92418,-43.17234,-47.35912,-48.83775,-52.22960,-47.78657,-49.81281,-48.58922,-51.17951,-56.32399,-49.96485,-42.18559,-40.14029,-35.76823,-35.41717,-32.14539,-32.43248,-37.01066,-36.37890,-35.67750,-37.10132,-48.43800
