0.03125,0.03937,0.04961,0.06250,0.07875,0.09921,0.12500,0.15749,0.19843,0.25000,0.31498,0.39685,0.50000,0.62996,0.79370,1.00000,1.25992,1.58740,2.00000,2.51984,3.17480,4.00000,5.03968,6.34960,8.00000,10.07937,12.69921,16.00000
-58.27890,-49.55179,-38.50069,-31.92607,-33.24772,-32.53821,-33.85608,-26.49099,-22.49130,-20.73123,-22.42438,-24.84865,-21.53873,-23.46625,-19.79648,-22.44226,-24.94225,-22.13427,-21.64329,-22.53392,-21.97277,-24.09384,-28.01518,-36.73414,-40.51454,-43.85654,-48.08219,-57.90769
-61.70201,-50.89375,-39.61069,-33.11414,-33.83184,-33.26337,-33.92088,-31.66696,-27.96877,-23.28392,-22.18789,-24.83181,-26.48803,-24.09454,-24.99605,-23.21491,-26.43514,-25.49545,-23.93051,-25.10156,-25.27753,-26.63871,-31.51033,-39.98390,-42.10271,-46.43784,-50.90226,-60.71923
-62.98489,-51.90308,-40.71268,-34.20567,-34.81521,-33.13198,-33.75590,-36.01631,-35.43997,-27.83760,-24.17039,-23.21329,-26.97177,-28.33740,-23.69463,-26.39534,-27.47761,-27.75814,-25.15192,-27.62364,-27.52687,-28.49906,-33.32660,-41.24444,-42.92072,-48.20329,-52.69206,-62.41820
-64.64605,-53.49713,-42.26761,-35.37111,-36.80506,-33.05795,-35.54624,-32.90282,-35.62765,-35.02859,-30.61635,-25.68292,-24.10363,-27.62117,-26.32355,-26.28046,-29.55263,-29.56141,-27.31909,-30.08357,-29.72293,-30.42146,-35.42410,-43.54422,-45.29052,-49.62485,-54.80902,-64.54732
-65.39570,-54.98688,-44.27958,-36.75106,-38.13427,-33.97133,-36.29629,-29.90984,-35.07010,-38.79426,-36.75425,-32.86451,-26.77027,-26.03576,-31.08602,-30.50611,-29.65956,-31.80229,-30.61776,-31.06227,-31.47494,-32.40000,-36.69163,-44.36316,-46.65519,-51.91864,-56.67685,-66.42052
-67.41440,-56.83192,-46.48480,-38.60135,-39.58363,-35.16743,-35.38174,-31.53100,-34.70776,-36.60032,-36.51746,-39.64118,-33.48356,-29.08512,-29.22484,-33.46041,-32.97575,-32.59369,-32.17393,-31.45226,-33.39270,-34.28697,-39.43530,-45.82219,-47.88159,-52.37894,-58.21198,-67.81074
-69.41835,-59.27664,-49.27840,-40.37328,-40.52487,-38.14227,-37.53765,-36.69931,-32.09027,-36.16486,-32.39667,-33.78696,-37.60546,-34.73159,-31.00606,-32.07296,-33.80795,-34.73471,-30.53504,-35.75079,-35.80922,-36.87009,-41.89257,-48.53276,-50.22649,-54.45971,-60.32602,-70.07894
-72.11929,-62.28321,-53.73157,-44.43533,-41.89203,-38.30057,-39.43791,-34.00745,-36.52006,-35.95702,-35.64265,-34.15407,-35.96820,-37.92419,-35.93006,-34.58089,-32.96846,-35.95362,-36.66983,-34.02670,-35.29559,-38.49323,-42.21261,-48.56682,-51.47606,-57.20757,-61.92426,-71.74812
-74.09557,-65.56503,-57.10887,-50.77925,-44.76868,-40.52582,-40.49476,-38.88300,-40.30655,-35.19009,-35.37013,-37.56214,-37.27161,-38.12735,-40.39840,-36.41980,-37.62608,-37.87906,-39.46059,-40.05426,-38.72430,-40.38915,-45.44165,-50.96490,-55.10488,-63.39822,-68.24837,-78.27905
-75.62513,-65.99077,-56.21784,-58.21881,-47.81089,-41.90882,-42.59511,-40.00794,-38.98706,-40.21043,-36.22909,-37.36976,-39.01757,-42.57582,-37.61910,-41.35324,-40.31266,-37.82228,-34.48320,-36.13111,-39.10239,-41.47952,-45.53343,-52.96497,-55.99427,-60.41160,-65.56292,-75.16106
-78.87207,-64.03257,-51.80563,-55.31210,-50.95667,-44.55790,-45.26683,-40.28909,-43.13757,-41.45825,-42.36537,-39.30059,-40.71038,-41.85721,-44.60131,-48.94560,-45.42168,-42.07451,-39.04156,-38.80424,-45.22547,-44.72644,-48.34218,-56.24474,-59.88162,-65.20987,-70.27723,-79.71336
-87.07551,-72.06977,-57.02037,-56.06383,-55.93223,-49.39505,-51.43815,-42.48858,-45.63669,-47.45817,-43.49897,-40.66754,-42.42925,-46.80919,-50.81850,-55.22915,-53.14578,-46.43329,-46.00338,-45.12377,-49.35145,-51.05410,-51.45829,-59.92385,-67.17120,-71.31290,-74.49604,-86.53586
