0.03125,0.03937,0.04961,0.06250,0.07875,0.09921,0.12500,0.15749,0.19843,0.25000,0.31498,0.39685,0.50000,0.62996,0.79370,1.00000,1.25992,1.58740,2.00000,2.51984,3.17480,4.00000,5.03968,6.34960,8.00000,10.07937,12.69921,16.00000
-48.16235,-38.37773,-28.08369,-23.05090,-24.33955,-26.83064,-24.35646,-21.54446,-22.75779,-23.86626,-22.19021,-23.06163,-23.31603,-23.16862,-24.10947,-27.11343,-28.88945,-28.98191,-31.01554,-34.29098,-35.04068,-36.34932,-40.75705,-45.70602,-51.61883,-58.72467,-65.62114,-73.38606
-49.04921,-39.36957,-29.08652,-23.38827,-24.62556,-26.99984,-24.87416,-22.25897,-23.45148,-23.86364,-22.34477,-23.87262,-23.69548,-22.96148,-24.67803,-27.12770,-29.05533,-29.82143,-31.68014,-34.57844,-35.71054,-36.95144,-41.37279,-46.11473,-51.93700,-59.26550,-66.84976,-74.20357
-49.67584,-40.39689,-29.56622,-22.46210,-24.80745,-26.97036,-25.82229,-23.25964,-23.84940,-23.87761,-23.21486,-23.72992,-23.77798,-23.91385,-25.11318,-27.40066,-28.95373,-29.93328,-31.62944,-35.13593,-36.08727,-37.79661,-41.52419,-46.55684,-52.81246,-60.34005,-67.24056,-74.70030
-49.48389,-40.27565,-29.00365,-21.49725,-24.74714,-27.62645,-26.19159,-23.20634,-22.93612,-24.53768,-23.18925,-24.08151,-24.25191,-24.07008,-25.59558,-27.00421,-28.78028,-30.01513,-32.68375,-35.47706,-36.80885,-37.97315,-41.75591,-46.17772,-53.06942,-60.46183,-67.33576,-74.90286
-49.59424,-39.26885,-28.75451,-23.03270,-25.15795,-27.27336,-26.00820,-23.28200,-22.96216,-24.67528,-23.36906,-24.33986,-23.67007,-23.68278,-25.49423,-27.75457,-29.79680,-29.64510,-32.86487,-34.82473,-37.07572,-38.75209,-42.55626,-47.94483,-54.00272,-61.82686,-68.55451,-75.55699
-49.31902,-38.34445,-28.23713,-23.81877,-26.81949,-27.42658,-25.45836,-23.78822,-23.51329,-24.23424,-24.09984,-25.04168,-24.57230,-24.90679,-25.84835,-27.58992,-28.88661,-29.91809,-33.22656,-35.57196,-36.87165,-38.37978,-42.33073,-47.23452,-53.62766,-60.93893,-67.15788,-74.81413
-48.99339,-38.29592,-27.65161,-22.08928,-26.37910,-28.23744,-25.52547,-23.14111,-23.60299,-24.60304,-23.51580,-24.22715,-24.11486,-24.48594,-25.62014,-28.58097,-29.22801,-30.56364,-33.70479,-36.95789,-37.91859,-39.66265,-43.27849,-48.02795,-54.45574,-61.51716,-68.56106,-76.11427
-50.38775,-39.93425,-29.67498,-23.56581,-27.04492,-27.74188,-26.91112,-23.41571,-23.44212,-23.94445,-23.81514,-24.23156,-24.02239,-24.37370,-26.30869,-28.59148,-30.09476,-31.01037,-32.88050,-37.19417,-38.49375,-39.34661,-43.34232,-48.89567,-55.33991,-62.11534,-69.31255,-76.72289
-51.79705,-43.20650,-32.75656,-25.02512,-26.13864,-27.46812,-25.32540,-24.04673,-24.28111,-24.32253,-23.79425,-24.44197,-24.39902,-25.30249,-26.70990,-28.84129,-30.21368,-31.13742,-33.57982,-36.60603,-38.43465,-38.97332,-43.24283,-48.99585,-55.60641,-62.57151,-69.01541,-76.22603
-51.97902,-41.53710,-32.01854,-24.82843,-27.34564,-26.67173,-26.82414,-23.11439,-23.24601,-24.95670,-24.52016,-25.29133,-24.79527,-25.32240,-26.96473,-29.18605,-31.01218,-32.10431,-34.26307,-36.53266,-38.71330,-40.47238,-44.41546,-50.05751,-56.51313,-63.60263,-69.68185,-77.07377
-51.38541,-40.60850,-31.00150,-25.19752,-26.62229,-29.05721,-25.26186,-22.55669,-22.32709,-24.16477,-24.15520,-24.96623,-24.67276,-24.71370,-26.71479,-29.21309,-30.88043,-32.19923,-35.20380,-37.33472,-38.56504,-40.77133,-45.10276,-50.36277,-57.15939,-62.95591,-69.99518,-77.97794
-52.11364,-41.21890,-31.44998,-26.66611,-26.18390,-29.85971,-26.52322,-23.93366,-22.06462,-25.55267,-24.89014,-26.20311,-25.44468,-25.49931,-28.13414,-29.69584,-31.57684,-32.82705,-35.77853,-37.78374,-38.98817,-40.74892,-46.48147,-52.38204,-58.37618,-64.63981,-72.17264,-79.31724
