0.03125,0.03937,0.04961,0.06250,0.07875,0.09921,0.12500,0.15749,0.19843,0.25000,0.31498,0.39685,0.50000,0.62996,0.79370,1.00000,1.25992,1.58740,2.00000,2.51984,3.17480,4.00000,5.03968,6.34960,8.00000,10.07937,12.69921,16.00000
-47.75870,-38.04704,-27.70574,-22.52053,-23.81316,-25.79401,-23.89241,-20.33591,-19.61144,-19.00700,-19.29490,-20.85124,-19.32624,-20.30139,-18.42597,-21.16236,-23.46091,-21.30089,-21.16711,-22.24804,-21.76359,-23.84261,-27.76930,-36.11871,-40.11717,-43.70889,-47.99356,-57.77487
-48.81948,-39.07381,-28.71761,-22.94802,-24.13220,-26.07586,-24.36163,-21.78372,-22.13672,-20.54828,-19.25321,-21.30069,-21.85994,-20.48014,-21.82108,-21.73212,-24.53825,-24.07375,-23.25250,-24.61677,-24.90114,-26.25020,-31.07593,-38.81691,-41.57331,-46.20273,-50.77833,-60.51940
-49.47749,-40.10012,-29.24482,-22.18036,-24.39376,-26.02733,-25.17248,-23.03392,-23.55718,-22.40457,-20.65320,-20.42935,-22.07098,-22.55985,-21.31986,-23.83600,-25.12490,-25.69736,-24.26905,-26.89727,-26.95979,-27.99617,-32.68674,-39.93040,-42.38340,-47.91906,-52.51277,-62.14420
-49.35349,-40.07358,-28.80348,-21.32264,-24.48473,-26.53045,-25.71466,-22.76224,-22.70509,-24.16450,-22.45564,-21.79672,-21.15002,-22.47842,-22.89650,-23.61361,-26.13842,-26.75640,-26.20895,-28.93963,-28.94699,-29.68225,-34.46114,-41.37104,-44.44060,-49.19492,-54.49597,-64.10613
-49.48060,-39.15393,-28.63444,-22.85197,-24.94416,-26.42931,-25.61811,-22.42627,-22.70253,-24.50932,-23.17383,-23.76480,-21.93791,-21.63432,-24.42167,-25.85966,-26.64231,-27.57049,-28.58092,-29.51512,-30.41660,-31.48590,-35.66256,-42.66428,-45.74389,-51.44478,-56.34887,-65.86152
-49.25202,-38.28329,-28.17257,-23.67663,-26.59503,-26.74943,-25.03635,-23.10970,-23.19381,-23.98693,-23.84268,-24.88996,-24.04590,-23.47208,-24.20155,-26.55536,-27.43090,-28.03202,-29.65749,-30.02986,-31.77966,-32.79000,-37.57598,-43.36834,-46.58034,-51.69048,-57.55192,-66.91210
-48.95415,-38.26137,-27.62183,-22.02520,-26.21498,-27.81401,-25.26043,-22.95370,-23.02383,-24.30629,-22.98509,-23.76459,-23.92309,-24.08805,-24.49459,-26.91420,-27.91164,-29.14937,-28.81911,-33.28041,-33.72141,-35.02009,-39.50910,-45.18788,-48.67215,-53.57748,-59.58568,-69.03455
-50.35858,-39.90899,-29.65793,-23.53037,-26.90483,-27.37482,-26.67438,-23.05094,-23.23108,-23.67877,-23.53483,-23.80165,-23.74991,-24.17745,-25.85832,-27.60285,-28.28702,-29.78170,-31.36298,-32.28745,-33.59619,-35.85565,-39.69106,-45.63930,-49.75591,-55.87128,-61.07311,-70.48754
-51.76489,-43.17474,-32.73653,-25.01056,-26.06408,-27.20408,-25.16176,-23.86986,-24.14636,-23.89395,-23.42328,-24.18165,-24.12238,-25.00166,-26.46927,-27.96256,-29.31013,-30.07810,-32.31906,-34.64904,-35.05429,-36.16152,-40.76101,-46.42659,-51.76778,-56.96575,-62.15502,-71.43885
-51.95844,-41.52152,-32.00200,-24.82642,-27.30663,-26.54344,-26.71033,-23.02611,-23.13172,-24.82901,-24.23536,-25.02144,-24.63370,-25.24087,-26.59218,-28.92186,-30.52592,-31.06825,-31.36105,-33.30197,-35.88133,-37.93520,-41.92403,-48.26143,-53.20958,-58.61646,-63.99842,-72.91443
-51.37761,-40.58864,-30.96529,-25.19329,-26.60610,-28.93648,-25.21821,-22.48376,-22.29117,-24.08432,-24.09007,-24.80589,-24.56288,-24.63031,-26.62451,-29.16638,-30.73021,-31.77317,-33.69739,-34.97391,-37.71572,-39.28753,-43.40161,-49.30429,-55.21821,-60.69504,-66.79915,-75.68153
-53.66238,-42.05443,-33.89074,-27.66756,-28.26651,-30.01064,-26.76376,-24.35527,-24.35422,-26.31978,-26.45911,-26.91393,-26.08378,-26.85046,-27.86263,-30.33033,-32.36413,-33.81227,-35.18614,-37.36014,-40.46482,-40.91753,-45.31963,-52.27848,-57.54102,-64.22934,-71.07963,-78.70731
