10.01226,21.83517,10.33690,16.59920
10.04825,21.98174,10.48271,15.94402
10.02073,21.99227,10.56672,15.69816
10.34026,22.34715,10.97465,15.45626
10.12425,22.29520,10.82441,15.08726
10.51510,22.60277,11.40034,14.25144
11.04145,23.30202,11.96024,14.51496
11.63785,23.98329,12.54748,15.30899
11.45101,23.82007,12.48109,14.50273
11.75643,24.28857,12.87274,14.83212
13.20393,25.86779,14.45594,15.66685
14.73432,27.52520,15.93547,15.77014
