0.03125,0.03937,0.04961,0.06250,0.07875,0.09921,0.12500,0.15749,0.19843,0.25000,0.31498,0.39685,0.50000,0.62996,0.79370,1.00000,1.25992,1.58740,2.00000,2.51984,3.17480,4.00000,5.03968,6.34960,8.00000,10.07937,12.69921,16.00000
-46.71474,-41.32092,-32.94415,-27.55028,-27.60390,-29.39542,-31.48459,-26.80293,-28.04570,-30.30083,-28.46018,-28.33533,-27.60751,-26.58230,-24.93405,-25.61486,-25.97438,-24.77442,-24.78141,-25.08524,-22.76850,-20.55679,-21.20723,-21.92882,-24.61538,-28.25806,-31.97053,-39.24783
-49.39069,-42.97248,-34.23524,-28.42733,-28.29256,-28.88724,-31.45763,-27.77014,-29.06097,-29.88234,-27.64467,-27.77588,-26.12275,-24.56461,-25.46571,-27.53400,-26.98512,-26.18986,-25.36552,-25.34277,-23.16495,-21.34639,-22.08003,-22.78855,-24.92377,-29.28720,-33.91306,-40.83705
-47.20317,-42.93108,-35.09816,-28.50357,-29.60916,-29.67702,-32.20993,-30.11490,-30.58616,-30.88359,-29.87911,-29.66213,-28.94377,-25.82902,-25.22066,-26.38212,-25.55252,-26.36157,-25.26539,-25.94452,-23.59911,-21.78577,-22.07403,-23.02893,-25.73432,-30.29873,-34.29037,-41.41990
-48.58409,-43.72316,-35.11393,-28.07069,-30.28600,-30.93826,-33.71688,-29.70093,-30.59296,-29.45339,-27.75510,-28.31217,-28.78598,-26.42396,-26.93062,-25.70329,-26.33395,-26.23337,-26.38578,-26.30292,-24.10174,-21.97718,-22.16669,-22.48527,-25.94446,-30.09705,-34.23713,-41.55577
-52.40588,-44.52846,-35.26994,-29.36733,-30.41358,-30.80256,-33.07028,-27.35455,-29.15513,-30.50341,-30.76301,-29.87806,-27.71264,-26.42859,-27.07931,-26.64578,-27.81543,-25.73618,-26.80125,-25.67826,-24.36836,-22.66219,-22.70424,-24.13870,-26.69460,-31.83364,-35.24708,-41.40296
-54.89248,-45.67303,-35.75260,-30.85887,-32.58484,-30.83790,-30.78165,-28.07152,-29.07320,-29.63905,-28.67167,-28.26441,-28.42246,-29.60387,-28.20061,-25.61494,-24.83979,-26.03709,-27.16118,-26.44886,-24.46080,-22.12140,-22.82997,-24.19822,-26.49495,-30.66664,-33.47329,-40.43955
-52.49769,-44.90672,-35.15576,-29.43138,-32.83944,-34.08355,-32.97365,-30.74460,-29.52890,-30.29060,-27.89201,-28.69943,-29.36786,-28.19702,-28.05632,-28.91438,-27.23981,-26.51657,-27.64807,-27.73973,-25.44289,-23.48515,-23.67967,-24.53094,-27.21182,-30.89805,-35.00245,-42.18020
-49.91439,-44.73866,-36.75945,-30.62319,-32.47474,-33.00163,-34.22566,-28.64592,-28.96725,-30.86701,-29.98156,-29.69420,-29.29328,-28.54835,-28.77936,-29.00141,-28.36068,-27.05372,-26.58325,-28.00071,-25.59684,-22.97920,-23.57155,-25.33858,-28.12947,-31.61270,-35.93825,-43.83755
-51.93603,-47.73151,-39.98984,-32.38713,-32.69544,-33.64565,-32.73968,-31.31965,-31.87489,-30.71203,-30.47706,-30.91076,-29.82131,-29.83239,-30.29281,-29.90266,-29.00874,-27.43933,-27.40099,-27.39962,-25.40530,-22.83205,-23.51505,-25.50765,-28.48418,-31.93409,-34.86643,-42.07487
-49.66176,-45.98301,-39.56112,-32.48079,-34.04457,-34.03307,-34.70661,-30.58960,-30.35890,-32.15952,-30.41124,-30.86789,-30.24659,-30.29330,-30.51800,-30.79591,-30.42167,-28.70652,-28.07219,-27.39474,-25.89362,-24.04994,-24.56063,-26.44294,-29.28568,-32.78619,-35.28834,-43.10804
-56.12132,-47.78007,-39.06351,-33.13804,-34.30979,-36.59444,-33.03535,-30.08246,-29.88706,-31.47133,-31.17416,-31.51518,-30.23916,-29.55950,-30.06071,-30.80520,-30.45952,-29.20488,-29.23777,-28.21577,-26.01097,-24.43960,-25.37510,-26.84729,-29.82144,-31.89977,-35.77294,-45.22637
-57.77901,-47.91312,-40.24209,-34.68116,-34.73722,-37.44358,-32.86686,-30.59577,-31.12200,-31.57069,-31.01170,-31.15697,-30.35198,-30.65337,-30.31126,-32.25734,-31.94251,-30.54882,-29.46684,-29.59938,-27.48494,-25.01018,-25.43788,-28.14151,-31.44428,-32.86025,-36.53189,-46.05437
