0.81913,0.80691,0.75784,0.89534
0.76262,0.75632,0.70629,0.84418
0.71411,0.70654,0.65540,0.80389
0.65737,0.70185,0.65035,0.76073
0.57166,0.65100,0.60966,0.67899
0.55580,0.64598,0.61616,0.63314
0.48835,0.62188,0.58925,0.60248
0.46113,0.61129,0.58845,0.54681
0.43388,0.60900,0.59136,0.50941
0.41641,0.59843,0.58844,0.46113
0.30409,0.59341,0.58730,0.33094
0.22339,0.59565,0.59078,0.24167
